Date,Tesla Stock Price,NASDAQ Composite,S&P 500,Oil Price,Deaths,Deaths Lag 1,Deaths Lag 7,Deaths Lag 30,Tweets of Elon Musk,Tweet with mention Tesla,% Tweet w/ mention Tesla,Tweet w/ mention Tesla Lag 1,Tweet w/ mention Tesla Lag 3,Tweet w/ mention Tesla Lag 7,Tweet Likes,Tweet Likes Lag 1,Tweet Likes Lag 3,Tweet Likes Lag 7,Retweet,Retweet Lag 1,Retweet Lag 3,Retweet Lag 7,Installation bornes de recharge,Bornes Lag 7,Bornes Lag 30
2022-07-26,266.5133361816406,11701.5302734375,3953.219970703125,152.25999450683594,0,0,1,11,5.0,0.0,0.0,5.0,8.0,15.0,34670.0,1204839.0,1974408.0,3636867.0,5421.0,67276.0,109875.0,212366.0,1,833,888
2022-07-27,263.80999755859375,11756.1904296875,3951.429931640625,152.5800018310547,1,2,3,12,13.0,1.0,0.07692307692307693,1.0,8.0,12.0,12056.0,831752.0,2484009.0,3848003.0,64291.0,69712.0,165703.0,249895.0,0,359,888
2022-07-28,280.0666809082031,12036.48046875,4026.1298828125,156.97999572753906,0,2,3,12,1.0,0.0,0.0,1.0,6.0,11.0,265928.0,938575.0,2143414.0,3960041.0,20054.0,84345.0,151621.0,264245.0,0,356,887
2022-07-29,280.70001220703125,12239.6904296875,4087.330078125,161.24000549316406,0,0,3,12,10.0,3.0,0.3,3.0,4.0,12.0,3529.0,704094.0,1535846.0,3746860.0,26469.0,46523.0,116235.0,249775.0,2,8,887
2022-07-30,301.27667236328125,12317.9599609375,4112.3798828125,161.00999450683594,0,0,3,12,13.0,3.0,0.23076923076923078,6.0,7.0,15.0,7679.0,1585513.0,2524088.0,4498496.0,76181.0,102650.0,186995.0,296870.0,1,8,888
2022-07-31,301.27667236328125,12317.9599609375,4112.3798828125,161.00999450683594,0,0,3,12,10.0,0.0,0.0,3.0,6.0,14.0,2614.0,1730673.0,2434767.0,4918776.0,58053.0,134234.0,180757.0,346460.0,33,41,919
2022-08-01,301.27667236328125,12317.9599609375,4112.3798828125,161.00999450683594,0,0,2,12,12.0,3.0,0.25,3.0,9.0,15.0,26447.0,965347.0,2550860.0,4694274.0,27266.0,85319.0,187969.0,339590.0,2,43,916
2022-08-02,294.0033264160156,12287.669921875,4104.2099609375,160.10000610351562,1,1,3,13,8.0,1.0,0.125,4.0,7.0,11.0,13881.0,585300.0,2315973.0,3851819.0,15542.0,42808.0,177042.0,293277.0,1,40,917
2022-08-03,305.0,12433.8701171875,4107.9599609375,160.83999633789062,0,1,3,13,0.0,0.0,0.0,1.0,4.0,11.0,0.0,203279.0,1168626.0,3692714.0,0.0,15542.0,100861.0,287856.0,5,44,922
2022-08-04,311.0,12675.0400390625,4154.85009765625,166.00999450683594,0,0,1,13,8.0,1.0,0.125,1.0,5.0,11.0,57766.0,154140.0,739440.0,3174207.0,6673.0,6673.0,49481.0,230238.0,3,47,915
2022-08-05,302.6700134277344,12538.7998046875,4115.8701171875,163.2100067138672,0,0,1,12,3.0,0.0,0.0,1.0,2.0,11.0,64898.0,350914.0,554193.0,3105053.0,12433.0,19106.0,34648.0,222617.0,0,47,915
2022-08-06,295.0,12703.7197265625,4155.93017578125,166.3699951171875,0,0,1,10,13.0,1.0,0.07692307692307693,1.0,2.0,9.0,3610.0,776170.0,930310.0,3246283.0,34150.0,46583.0,53256.0,230298.0,0,45,910
2022-08-07,295.0,12703.7197265625,4155.93017578125,166.3699951171875,0,0,1,9,5.0,0.0,0.0,1.0,2.0,6.0,27374.0,858927.0,1209841.0,2378467.0,18860.0,53010.0,72116.0,172977.0,0,44,905
2022-08-08,295.0,12703.7197265625,4155.93017578125,166.3699951171875,0,0,1,7,3.0,0.0,0.0,0.0,1.0,6.0,18978.0,331261.0,1107431.0,1846871.0,2562.0,21422.0,68005.0,117486.0,3,14,900
2022-08-09,290.2933349609375,12557.490234375,4133.10986328125,164.02000427246094,0,0,1,7,4.0,2.0,0.5,2.0,3.0,5.0,26044.0,123858.0,982785.0,1536978.0,2894.0,5456.0,58466.0,93114.0,0,12,900
2022-08-10,297.0666809082031,12793.4404296875,4181.02001953125,167.67999267578125,0,0,0,7,10.0,3.0,0.3,5.0,5.0,7.0,28491.0,436308.0,767569.0,1697879.0,26472.0,29366.0,50788.0,104044.0,0,11,900
2022-08-11,296.5133361816406,12944.8203125,4227.39990234375,170.05999755859375,0,0,0,7,14.0,4.0,0.2857142857142857,7.0,9.0,11.0,40163.0,1676788.0,1800646.0,3010487.0,116580.0,143052.0,148508.0,220624.0,0,6,893
2022-08-12,289.4166564941406,12866.3095703125,4225.02001953125,169.82000732421875,0,0,0,5,6.0,0.0,0.0,4.0,9.0,10.0,12410.0,2481112.0,2917420.0,4024851.0,73644.0,190224.0,219590.0,287595.0,0,3,890
2022-08-13,301.78668212890625,12996.6298828125,4269.3701171875,171.52000427246094,0,0,0,5,10.0,0.0,0.0,0.0,7.0,10.0,2154.0,1355505.0,3032293.0,4015078.0,12176.0,85820.0,228872.0,287338.0,0,3,890
2022-08-14,301.78668212890625,12996.6298828125,4269.3701171875,171.52000427246094,1,5,5,10,5.0,2.0,0.4,2.0,6.0,11.0,22817.0,676359.0,3157471.0,3925040.0,40317.0,52493.0,242717.0,293505.0,0,3,890
2022-08-15,301.78668212890625,12996.6298828125,4269.3701171875,171.52000427246094,0,5,5,10,1.0,1.0,1.0,3.0,3.0,12.0,20695.0,510053.0,1865558.0,3666204.0,1186.0,41503.0,127323.0,275831.0,0,3,887
2022-08-16,311.6666564941406,13082.6396484375,4290.4599609375,172.77999877929688,3,3,8,12,3.0,0.0,0.0,1.0,3.0,12.0,355648.0,396871.0,1073230.0,3990650.0,20771.0,21957.0,74450.0,294040.0,0,0,887
2022-08-17,303.39666748046875,12968.6298828125,4280.39990234375,172.77000427246094,0,3,8,12,23.0,3.0,0.13043478260869565,3.0,6.0,13.0,11774.0,2576109.0,3086162.0,6118455.0,231330.0,252101.0,293604.0,522476.0,2,2,889
2022-08-18,306.0,12937.7900390625,4273.1298828125,173.75,0,0,8,12,8.0,0.0,0.0,3.0,4.0,10.0,2963.0,2264610.0,2661481.0,5818952.0,2521.0,233851.0,255808.0,498525.0,10,12,895
2022-08-19,299.0,12832.26953125,4266.31005859375,173.02999877929688,0,0,8,12,8.0,1.0,0.125,1.0,4.0,7.0,86656.0,1104006.0,3680115.0,5545673.0,58133.0,60654.0,312755.0,440078.0,5,17,426
2022-08-20,291.913330078125,12523.16015625,4195.080078125,169.69000244140625,1,2,10,14,3.0,0.0,0.0,1.0,4.0,7.0,5171.0,1060617.0,3325227.0,4398457.0,790.0,58923.0,292774.0,367224.0,0,17,423
2022-08-21,291.913330078125,12523.16015625,4195.080078125,169.69000244140625,1,3,11,15,9.0,6.0,0.6666666666666666,6.0,7.0,13.0,442605.0,614741.0,1718747.0,4804909.0,25296.0,26086.0,86740.0,380344.0,0,17,73
2022-08-22,291.913330078125,12523.16015625,4195.080078125,169.69000244140625,0,1,6,15,8.0,0.0,0.0,6.0,7.0,11.0,11874.0,840155.0,1900772.0,4562253.0,16491.0,41787.0,100710.0,356518.0,3,20,75
2022-08-23,291.4533386230469,12380.3701171875,4133.08984375,167.0800018310547,2,2,8,17,11.0,1.0,0.09090909090909091,1.0,7.0,11.0,11206.0,453438.0,1068179.0,4748294.0,13118.0,29609.0,55695.0,368450.0,6,26,81
2022-08-24,297.5633239746094,12375.150390625,4126.5498046875,167.32000732421875,1,3,6,17,8.0,0.0,0.0,1.0,7.0,11.0,14254.0,494209.0,1334364.0,4659591.0,19958.0,33076.0,74863.0,367637.0,3,29,84
2022-08-25,302.3599853515625,12506.3701171875,4153.259765625,168.77999877929688,0,1,6,17,4.0,1.0,0.25,1.0,2.0,9.0,25885.0,347540.0,800978.0,2519725.0,4247.0,24205.0,53814.0,140554.0,3,30,83
2022-08-26,297.42999267578125,12630.580078125,4198.740234375,170.57000732421875,1,1,7,18,17.0,3.0,0.17647058823529413,4.0,5.0,12.0,13107.0,1176121.0,1670330.0,3571102.0,105515.0,109762.0,142838.0,243548.0,0,20,82
2022-08-27,282.8299865722656,12021.0498046875,4034.580078125,161.14999389648438,0,1,7,16,1.0,0.0,0.0,3.0,4.0,11.0,4835.0,1120889.0,1468429.0,2536608.0,165.0,105680.0,129885.0,185580.0,0,15,82
2022-08-28,282.8299865722656,12021.0498046875,4034.580078125,161.14999389648438,0,0,5,16,21.0,0.0,0.0,0.0,4.0,11.0,52601.0,914182.0,2090303.0,3424667.0,51919.0,52084.0,161846.0,236709.0,0,15,82
2022-08-29,282.8299865722656,12021.0498046875,4034.580078125,161.14999389648438,0,0,4,16,4.0,1.0,0.25,1.0,4.0,6.0,39153.0,981708.0,2102597.0,2903575.0,3200.0,55119.0,160799.0,214613.0,1,16,81
2022-08-30,287.8699951171875,12093.0595703125,4041.25,162.1300048828125,1,1,5,17,7.0,1.0,0.14285714285714285,2.0,2.0,7.0,5752.0,312353.0,1226535.0,2896865.0,12682.0,15882.0,67966.0,210804.0,4,17,84
2022-08-31,280.6199951171875,11972.5595703125,4000.669921875,160.30999755859375,0,1,3,17,4.0,1.0,0.25,2.0,3.0,7.0,11463.0,371933.0,1353641.0,2822070.0,6982.0,19664.0,74783.0,204668.0,0,11,51
2022-09-01,272.5799865722656,11707.4404296875,3936.72998046875,156.63999938964844,0,0,2,17,5.0,0.0,0.0,1.0,3.0,7.0,8437.0,312975.0,625328.0,2715631.0,15574.0,22556.0,38438.0,200284.0,0,8,49
2022-09-02,281.07000732421875,11899.1396484375,3994.659912109375,159.75,0,0,2,16,0.0,0.0,0.0,0.0,2.0,6.0,0.0,181034.0,552967.0,2655564.0,0.0,15574.0,35238.0,196037.0,1,6,49
2022-09-03,272.67999267578125,11643.0302734375,3930.889892578125,156.47000122070312,0,0,1,16,2.0,0.0,0.0,0.0,1.0,3.0,34681.0,115268.0,428243.0,1654778.0,8419.0,8419.0,30975.0,98941.0,0,6,44
2022-09-04,272.67999267578125,11643.0302734375,3930.889892578125,156.47000122070312,0,0,1,16,3.0,0.0,0.0,0.0,0.0,3.0,46249.0,174203.0,355237.0,1708878.0,2658.0,11077.0,26651.0,101434.0,0,6,41
2022-09-05,272.67999267578125,11643.0302734375,3930.889892578125,156.47000122070312,0,0,1,16,10.0,2.0,0.2,2.0,2.0,5.0,8817.0,665047.0,780315.0,1405643.0,46781.0,49439.0,57858.0,96296.0,4,10,45
2022-09-06,272.67999267578125,11643.0302734375,3930.889892578125,156.47000122070312,0,0,1,16,10.0,1.0,0.1,3.0,3.0,5.0,21210.0,738121.0,912324.0,1465291.0,7103.0,53884.0,64961.0,100199.0,2,11,47
2022-09-07,273.1000061035156,11559.3798828125,3909.429931640625,154.82000732421875,1,1,1,17,1.0,0.0,0.0,1.0,3.0,4.0,73913.0,205922.0,870969.0,1299212.0,3930.0,11033.0,60472.0,91447.0,1,8,48
2022-09-08,281.29998779296875,11679.8603515625,3959.93994140625,154.63999938964844,0,1,1,17,20.0,5.0,0.25,5.0,8.0,8.0,2097.0,502166.0,1240287.0,1595524.0,28452.0,32382.0,86266.0,112917.0,8,16,53
2022-09-09,291.6700134277344,11958.6103515625,4022.93994140625,155.47000122070312,0,0,1,17,10.0,3.0,0.3,8.0,9.0,11.0,138357.0,778056.0,983978.0,1764293.0,22293.0,50745.0,61778.0,119636.0,1,17,54
2022-09-10,300.7200012207031,12174.9404296875,4083.669921875,159.58999633789062,0,0,1,17,8.0,0.0,0.0,3.0,8.0,11.0,2180.0,420039.0,922205.0,1834529.0,3046.0,25339.0,57721.0,122682.0,0,16,54
2022-09-11,300.7200012207031,12174.9404296875,4083.669921875,159.58999633789062,0,0,1,17,5.0,0.0,0.0,0.0,8.0,11.0,2130.0,420544.0,1198600.0,2069569.0,24652.0,27698.0,78443.0,138915.0,0,16,54
2022-09-12,300.7200012207031,12174.9404296875,4083.669921875,159.58999633789062,1,1,2,18,12.0,5.0,0.4166666666666667,5.0,8.0,16.0,37022.0,713503.0,1133542.0,2373829.0,23507.0,48159.0,73498.0,159764.0,0,16,54
2022-09-13,292.8999938964844,11908.8095703125,4037.1201171875,159.89999389648438,1,2,3,19,26.0,3.0,0.11538461538461539,8.0,8.0,17.0,2358.0,1211810.0,1632354.0,2616332.0,59529.0,83036.0,110734.0,172512.0,1,13,55
2022-09-14,292.239990234375,11680.41015625,3940.72998046875,154.7899932861328,0,1,3,14,5.0,0.0,0.0,3.0,8.0,16.0,128101.0,1288344.0,2001847.0,2924052.0,27461.0,86990.0,135149.0,192870.0,0,11,55
2022-09-15,301.8299865722656,11633.240234375,3932.409912109375,154.64999389648438,0,0,2,14,3.0,2.0,0.6666666666666666,2.0,10.0,18.0,5037.0,492728.0,1704538.0,2903138.0,2605.0,30066.0,113102.0,191545.0,4,14,59
2022-09-16,299.6099853515625,11401.2099609375,3880.949951171875,151.2100067138672,1,1,3,12,2.0,0.0,0.0,2.0,5.0,13.0,31279.0,93956.0,1382300.0,2515842.0,3357.0,5962.0,92952.0,166450.0,4,10,63
2022-09-17,300.0899963378906,11338.5703125,3849.909912109375,149.30999755859375,0,1,3,12,5.0,0.0,0.0,0.0,2.0,10.0,4113.0,370725.0,863453.0,2495807.0,15664.0,19021.0,49087.0,159821.0,0,9,61
2022-09-18,300.0899963378906,11338.5703125,3849.909912109375,149.30999755859375,1,3,6,15,5.0,0.0,0.0,0.0,2.0,10.0,3113.0,611010.0,704966.0,2706813.0,22559.0,38223.0,44185.0,179334.0,0,9,51
2022-09-19,300.0899963378906,11338.5703125,3849.909912109375,149.30999755859375,0,3,6,15,18.0,0.0,0.0,0.0,0.0,10.0,53402.0,1093679.0,1464404.0,3168942.0,65818.0,88377.0,107398.0,220500.0,12,21,58
2022-09-20,306.9100036621094,11440.1396484375,3875.22998046875,153.39999389648438,0,0,5,13,8.0,4.0,0.5,4.0,4.0,9.0,4362.0,859761.0,1470771.0,2853071.0,2895.0,68713.0,106936.0,199888.0,5,26,63
2022-09-21,308.2900085449219,11466.2099609375,3871.39990234375,157.33999633789062,0,0,4,12,36.0,8.0,0.2222222222222222,12.0,12.0,14.0,15042.0,378465.0,1472144.0,2335597.0,15555.0,18450.0,106827.0,155914.0,3,28,66
2022-09-22,299.8599853515625,11167.3798828125,3782.360107421875,152.3800048828125,0,0,4,12,8.0,1.0,0.125,9.0,13.0,15.0,3504.0,425621.0,1285382.0,1990348.0,4159.0,19714.0,88427.0,132612.0,0,28,63
2022-09-23,283.0899963378906,10952.6904296875,3727.139892578125,151.19000244140625,0,0,4,10,4.0,1.0,0.25,2.0,14.0,14.0,181590.0,422561.0,801026.0,2265430.0,43005.0,47164.0,65614.0,173012.0,1,25,58
2022-09-24,271.8299865722656,10833.3798828125,3682.719970703125,149.66000366210938,0,0,3,9,1.0,0.0,0.0,1.0,10.0,14.0,28270.0,356351.0,781972.0,2252743.0,1628.0,44633.0,64347.0,171283.0,2,23,57
2022-09-25,271.8299865722656,10833.3798828125,3682.719970703125,149.66000366210938,0,0,3,9,3.0,0.0,0.0,0.0,2.0,14.0,57964.0,471145.0,893706.0,2365850.0,34879.0,36507.0,83671.0,190498.0,0,23,54
2022-09-26,271.8299865722656,10833.3798828125,3682.719970703125,149.66000366210938,0,0,0,8,1.0,0.0,0.0,0.0,1.0,14.0,36522.0,479397.0,835748.0,2121130.0,1139.0,36018.0,80651.0,169078.0,75,98,129
2022-09-27,283.8399963378906,10955.2900390625,3686.43994140625,152.74000549316406,0,0,0,8,12.0,0.0,0.0,0.0,0.0,14.0,52131.0,1053186.0,1524331.0,2325357.0,73201.0,74340.0,110847.0,176461.0,7,93,136
2022-09-28,283.0799865722656,10817.51953125,3651.93994140625,147.63999938964844,0,0,0,8,12.0,2.0,0.16666666666666666,2.0,2.0,12.0,14332.0,1398471.0,1877868.0,2659840.0,29437.0,102638.0,138656.0,203003.0,9,97,145
2022-09-29,282.760009765625,10894.4404296875,3687.010009765625,146.10000610351562,0,0,0,8,11.0,0.0,0.0,2.0,2.0,4.0,13934.0,843323.0,1896509.0,2790215.0,26458.0,55895.0,130235.0,213906.0,1,95,145
2022-09-30,266.1499938964844,10697.7099609375,3633.47998046875,141.27999877929688,0,0,0,7,12.0,2.0,0.16666666666666666,2.0,4.0,5.0,13851.0,630915.0,2029386.0,2865134.0,8887.0,35345.0,137983.0,218634.0,2,97,143
2022-10-01,254.5,10659.009765625,3609.780029296875,138.2100067138672,1,1,1,8,13.0,4.0,0.3076923076923077,6.0,8.0,8.0,94298.0,1160266.0,2003589.0,3527920.0,62189.0,71076.0,126971.0,237818.0,0,96,143
2022-10-02,254.5,10659.009765625,3609.780029296875,138.2100067138672,0,1,1,8,25.0,5.0,0.2,9.0,11.0,13.0,6188.0,1750644.0,2381559.0,4259427.0,46410.0,108599.0,143944.0,282600.0,0,94,143
2022-10-03,254.5,10659.009765625,3609.780029296875,138.2100067138672,0,0,1,8,31.0,4.0,0.12903225806451613,9.0,15.0,17.0,15067.0,1939941.0,3100207.0,4996716.0,126964.0,173374.0,244450.0,374685.0,0,94,142
2022-10-04,250.52000427246094,11054.7197265625,3726.4599609375,145.02999877929688,0,0,1,8,4.0,0.0,0.0,4.0,13.0,17.0,23445.0,1652783.0,3403427.0,5432813.0,37890.0,164854.0,273453.0,411436.0,7,26,149
2022-10-05,245.00999450683594,11022.669921875,3753.25,144.07000732421875,0,0,1,8,5.0,0.0,0.0,0.0,9.0,17.0,34541.0,559927.0,2499868.0,4503457.0,3657.0,41547.0,214921.0,341892.0,0,19,149
2022-10-06,239.44000244140625,11129.0400390625,3771.969970703125,145.80999755859375,0,0,1,8,32.0,3.0,0.09375,3.0,7.0,18.0,94510.0,1749936.0,3402719.0,5784278.0,110998.0,114655.0,279509.0,423453.0,8,18,153
2022-10-07,233.94000244140625,10877.2802734375,3706.739990234375,142.5399932861328,0,0,1,8,18.0,3.0,0.16666666666666666,6.0,6.0,21.0,14520.0,1947914.0,2507841.0,5608048.0,18884.0,129882.0,171429.0,415879.0,0,17,151
2022-10-08,223.92999267578125,10659.9501953125,3647.510009765625,140.4199981689453,0,0,1,7,9.0,0.0,0.0,3.0,6.0,19.0,11092.0,1045409.0,2795345.0,6198772.0,39834.0,58718.0,173373.0,446826.0,0,15,150
2022-10-09,223.92999267578125,10659.9501953125,3647.510009765625,140.4199981689453,1,1,1,8,23.0,1.0,0.043478260869565216,1.0,7.0,16.0,92679.0,1411679.0,3359593.0,5859461.0,48287.0,88121.0,218003.0,432924.0,0,15,142
2022-10-10,223.92999267578125,10659.9501953125,3647.510009765625,140.4199981689453,0,1,1,8,4.0,1.0,0.25,2.0,5.0,12.0,12845.0,682582.0,1727991.0,5130710.0,1242.0,49529.0,108247.0,387756.0,3,18,144
2022-10-11,220.9499969482422,10484.3701171875,3595.860107421875,139.89999389648438,0,0,1,8,15.0,1.0,0.06666666666666667,2.0,3.0,9.0,22561.0,1247581.0,2659260.0,5167101.0,89827.0,91069.0,179190.0,350619.0,0,18,144
2022-10-12,215.3300018310547,10437.0,3590.830078125,139.1300048828125,1,1,2,9,13.0,2.0,0.15384615384615385,3.0,5.0,11.0,14845.0,2207803.0,2890385.0,5685730.0,62895.0,152722.0,202251.0,375624.0,0,11,144
2022-10-13,208.3000030517578,10131.8203125,3520.3701171875,134.99000549316406,0,1,2,8,18.0,1.0,0.05555555555555555,3.0,5.0,12.0,12260.0,1667717.0,2915298.0,6274891.0,36080.0,98975.0,190044.0,408047.0,0,11,144
2022-10-14,224.00999450683594,10742.8095703125,3690.409912109375,144.30999755859375,0,0,2,7,16.0,1.0,0.0625,2.0,5.0,10.0,4213.0,1114699.0,3322502.0,5050493.0,32880.0,68960.0,221682.0,329929.0,0,3,143
2022-10-15,210.0399932861328,10575.650390625,3638.64990234375,141.07000732421875,0,0,2,7,25.0,0.0,0.0,1.0,4.0,7.0,10816.0,1299108.0,2966825.0,5626085.0,59024.0,91904.0,190879.0,370069.0,0,3,143
2022-10-16,210.0399932861328,10575.650390625,3638.64990234375,141.07000732421875,0,0,2,7,22.0,2.0,0.09090909090909091,2.0,4.0,9.0,6722.0,1605941.0,2720640.0,5611025.0,46450.0,105474.0,174434.0,376685.0,0,3,139
2022-10-17,210.0399932861328,10575.650390625,3638.64990234375,141.07000732421875,0,0,1,6,22.0,1.0,0.045454545454545456,3.0,4.0,9.0,8974.0,1166944.0,2466052.0,5381350.0,33647.0,80097.0,172001.0,362045.0,2,5,137
2022-10-18,229.5,10963.990234375,3746.260009765625,145.49000549316406,4,4,5,10,14.0,5.0,0.35714285714285715,6.0,8.0,13.0,11828.0,630936.0,2236877.0,5559379.0,11261.0,44908.0,150382.0,372064.0,0,2,137
2022-10-19,219.8000030517578,10689.3095703125,3703.110107421875,141.69000244140625,1,5,6,8,13.0,0.0,0.0,5.0,8.0,12.0,10521.0,999583.0,2166527.0,5133352.0,60065.0,71326.0,151423.0,342302.0,4,6,141
2022-10-20,208.27999877929688,10657.41015625,3689.050048828125,143.02000427246094,0,1,5,8,18.0,2.0,0.1111111111111111,2.0,8.0,12.0,14846.0,1106545.0,1737481.0,4458121.0,16424.0,76489.0,121397.0,295831.0,0,6,129
2022-10-21,206.4199981689453,10576.0400390625,3657.10009765625,142.8699951171875,0,0,5,8,26.0,4.0,0.15384615384615385,6.0,11.0,15.0,8239.0,815658.0,1815241.0,4281293.0,41074.0,57498.0,128824.0,300825.0,0,6,124
2022-10-22,205.82000732421875,10867.0703125,3762.010009765625,147.19000244140625,0,0,5,8,10.0,0.0,0.0,4.0,6.0,14.0,3868.0,621654.0,1728199.0,3965076.0,7239.0,48313.0,124802.0,275184.0,1,7,122
2022-10-23,205.82000732421875,10867.0703125,3762.010009765625,147.19000244140625,0,0,5,8,11.0,1.0,0.09090909090909091,1.0,7.0,15.0,9698.0,789511.0,1605169.0,3771696.0,57053.0,64292.0,121790.0,273213.0,0,7,122
2022-10-24,205.82000732421875,10867.0703125,3762.010009765625,147.19000244140625,0,0,5,8,20.0,4.0,0.2,5.0,9.0,17.0,2254.0,840574.0,1462228.0,3199709.0,9575.0,66628.0,114941.0,236338.0,1,8,122
2022-10-25,210.10000610351562,10996.9697265625,3799.43994140625,150.08999633789062,0,0,5,8,13.0,0.0,0.0,4.0,5.0,16.0,54965.0,597531.0,1387042.0,3202283.0,32361.0,41936.0,106228.0,235052.0,10,16,130
2022-10-26,219.39999389648438,10969.01953125,3825.969970703125,150.9600067138672,0,0,1,8,14.0,1.0,0.07142857142857142,1.0,6.0,12.0,289139.0,2733860.0,3574434.0,5302633.0,258591.0,290952.0,357580.0,482382.0,0,16,130
2022-10-27,229.77000427246094,10971.9501953125,3834.68994140625,148.07000732421875,0,0,0,8,5.0,0.0,0.0,1.0,5.0,12.0,10306.0,3146821.0,3744352.0,5349521.0,110542.0,369133.0,411069.0,532859.0,1,13,56
2022-10-28,225.39999389648438,10766.2001953125,3808.260009765625,148.1999969482422,0,0,0,8,15.0,0.0,0.0,0.0,1.0,10.0,10628.0,8777202.0,11511062.0,12973290.0,858880.0,969422.0,1260374.0,1375315.0,0,13,49
2022-10-29,226.19000244140625,11028.4296875,3881.85009765625,153.16000366210938,0,0,0,8,11.0,0.0,0.0,0.0,1.0,6.0,28332.0,9882579.0,13029400.0,14416442.0,123554.0,982434.0,1351567.0,1457795.0,0,13,40
2022-10-30,226.19000244140625,11028.4296875,3881.85009765625,153.16000366210938,0,0,0,8,20.0,1.0,0.05,1.0,1.0,7.0,17549.0,3736976.0,12514178.0,16088612.0,98720.0,222274.0,1191696.0,1549276.0,0,12,39
2022-10-31,226.19000244140625,11028.4296875,3881.85009765625,153.16000366210938,0,0,0,8,17.0,1.0,0.058823529411764705,2.0,2.0,7.0,76786.0,4839603.0,14722182.0,18466534.0,237145.0,335865.0,1318299.0,1729368.0,0,12,37
2022-11-01,234.0500030517578,11154.740234375,3901.7900390625,155.0800018310547,0,0,0,7,30.0,0.0,0.0,1.0,2.0,3.0,36566.0,8062654.0,11799630.0,23310692.0,305256.0,542401.0,764675.0,2025049.0,0,11,37
2022-11-02,226.0399932861328,10885.009765625,3852.89990234375,148.9499969482422,0,0,0,7,33.0,2.0,0.06060606060606061,2.0,4.0,5.0,437733.0,13428213.0,18267816.0,31297216.0,638947.0,944203.0,1280068.0,2631635.0,10,11,47
2022-11-03,211.36000061035156,10399.4501953125,3733.25,142.05999755859375,0,0,0,7,8.0,0.0,0.0,2.0,3.0,4.0,11752.0,9333939.0,17396593.0,29910771.0,54304.0,693251.0,1235652.0,2427348.0,0,11,47
2022-11-04,222.60000610351562,10548.1396484375,3766.97998046875,142.08999633789062,1,1,1,8,24.0,0.0,0.0,0.0,2.0,4.0,49982.0,4053777.0,17481990.0,32204172.0,269954.0,324258.0,1268461.0,2586760.0,1,11,41
2022-11-05,208.64999389648438,10516.9404296875,3780.7099609375,137.11000061035156,2,3,3,10,40.0,2.0,0.05,2.0,4.0,6.0,19508.0,7714643.0,17048582.0,28848212.0,315522.0,585476.0,1278727.0,2043402.0,0,11,41
2022-11-06,208.64999389648438,10516.9404296875,3780.7099609375,137.11000061035156,0,2,3,10,6.0,0.0,0.0,2.0,2.0,6.0,290674.0,5887832.0,9941609.0,28209425.0,122377.0,437899.0,762157.0,2042225.0,0,11,33
2022-11-07,208.64999389648438,10516.9404296875,3780.7099609375,137.11000061035156,0,0,3,10,35.0,0.0,0.0,0.0,2.0,5.0,6994.0,5777031.0,13491674.0,30888267.0,367647.0,490024.0,1075500.0,2311152.0,3,14,36
2022-11-08,194.02000427246094,10611.5302734375,3817.02001953125,140.41000366210938,0,0,3,10,20.0,0.0,0.0,0.0,2.0,4.0,38633.0,7219674.0,13107506.0,30589496.0,176470.0,544117.0,982016.0,2250477.0,0,14,36
2022-11-09,190.77999877929688,10528.4501953125,3810.93994140625,138.5,0,0,3,9,20.0,0.0,0.0,0.0,0.0,4.0,4871.0,4192601.0,9969632.0,27018214.0,88920.0,265390.0,755414.0,2034141.0,0,14,36
2022-11-10,189.89999389648438,10869.169921875,3859.889892578125,141.24000549316406,0,0,3,9,30.0,2.0,0.06666666666666667,2.0,2.0,4.0,65925.0,4469839.0,11689513.0,21631122.0,192594.0,281514.0,825631.0,1587788.0,0,4,33
2022-11-11,186.0,11124.75,3963.719970703125,145.82000732421875,1,1,4,10,31.0,1.0,0.03225806451612903,3.0,3.0,5.0,69827.0,5347862.0,9540463.0,23032137.0,173705.0,366299.0,631689.0,1707189.0,0,4,33
2022-11-12,192.77000427246094,11233.900390625,3977.969970703125,148.97000122070312,1,3,5,11,21.0,1.0,0.047619047619047616,2.0,4.0,6.0,9740.0,3772580.0,8242419.0,21349925.0,110201.0,283906.0,565420.0,1547436.0,0,3,33
2022-11-13,192.77000427246094,11233.900390625,3977.969970703125,148.97000122070312,0,2,3,11,49.0,2.0,0.04081632653061224,3.0,6.0,6.0,21164.0,4185458.0,9533320.0,19502952.0,182983.0,293184.0,659483.0,1414897.0,0,3,33
2022-11-14,192.77000427246094,11233.900390625,3977.969970703125,148.97000122070312,0,0,3,11,44.0,3.0,0.06818181818181818,5.0,7.0,9.0,9657.0,3768948.0,7541528.0,19231041.0,65085.0,248068.0,531974.0,1357605.0,4,7,37
2022-11-15,195.8800048828125,11474.8203125,4006.409912109375,152.22000122070312,0,0,3,11,43.0,0.0,0.0,3.0,6.0,9.0,9586.0,4288297.0,8473755.0,18014218.0,195772.0,260857.0,554041.0,1185730.0,8,12,45
2022-11-16,191.50999450683594,11260.099609375,3976.820068359375,149.1300048828125,0,0,3,11,22.0,3.0,0.13636363636363635,3.0,8.0,12.0,26351.0,3819565.0,7588513.0,15830932.0,23629.0,219401.0,467469.0,1032889.0,0,12,45
